lat,lng,occurred_at,speed,horizontal_accuracy,vertical_accuracy,driver_status,rider_status,battery_level,type
46.1670261,6.1037039,1452792833700,0.0,3.9,3.9,\N,looking,1.0,impression
46.1670261,6.1037039,1452792834443,0.0,3.9,3.9,\N,looking,1.0,tap
46.1670261,6.1037039,1452792834443,0.0,3.9,3.9,\N,looking,1.0,impression
46.1670261,6.1037039,1452792835583,0.0,3.9,3.9,\N,looking,1.0,impression
46.1670261,6.1037039,1452792835607,0.0,3.9,3.9,\N,looking,1.0,tap
46.167026,6.1037043,1452792836479,0.0,3.9,3.9,\N,looking,1.0,impression
46.167026,6.1037043,1452792836510,0.0,3.9,3.9,\N,looking,1.0,tap
46.167026,6.1037043,1452792837559,0.0,3.9,3.9,\N,looking,1.0,tap
46.167026,6.1037043,1452792838103,0.0,3.9,3.9,\N,looking,1.0,impression
46.2266359,6.1238814,1452794463871,0.0,3.0,3.0,\N,looking,1.0,impression
46.2266359,6.1238814,1452794467094,0.0,3.0,3.0,\N,looking,1.0,impression
46.2266359,6.1238814,1452794467157,0.0,3.0,3.0,\N,looking,1.0,impression
46.2266271,6.1238803,1452794467697,0.7864477,4.0,4.0,\N,looking,1.0,impression
46.2265423,6.123808,1452794471566,3.3003786,3.0,3.0,\N,looking,1.0,impression
46.2265423,6.123808,1452794471600,3.3003786,3.0,3.0,\N,looking,1.0,impression
46.2264836,6.1237533,1452794474297,1.1552056,3.9,3.9,\N,looking,1.0,tap
46.2264836,6.1237533,1452794474297,1.1552056,3.9,3.9,\N,looking,1.0,impression
46.2264836,6.1237533,1452794475153,1.1552056,3.9,3.9,\N,looking,1.0,impression
46.2264836,6.1237533,1452794475153,1.1552056,3.9,3.9,\N,looking,1.0,tap
46.2264836,6.1237533,1452794475812,1.1552056,3.9,3.9,\N,looking,1.0,tap
46.2264836,6.1237533,1452794476345,1.1552056,3.9,3.9,\N,looking,1.0,impression
46.2264756,6.1237539,1452794477446,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264756,6.1237539,1452794477979,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264756,6.1237539,1452794478322,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264756,6.1237539,1452794478769,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264756,6.1237539,1452794478783,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264756,6.1237539,1452794478848,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264756,6.1237539,1452794479539,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264756,6.1237539,1452794480032,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264756,6.1237539,1452794480080,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264756,6.1237539,1452794480117,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264719,6.1237554,1452794482908,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264683,6.1237531,1452794483443,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264683,6.1237531,1452794483598,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264683,6.1237531,1452794484125,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264683,6.1237531,1452794484163,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264639,6.1237495,1452794521700,0.0,3.0,3.0,\N,looking,1.0,tap
46.2264639,6.1237495,1452794521700,0.0,3.0,3.0,\N,looking,1.0,impression
46.2264638,6.1237493,1452794524317,0.0,3.9,3.9,\N,looking,1.0,tap
46.2264638,6.1237493,1452794524856,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264638,6.1237493,1452794527149,0.0,3.9,3.9,\N,looking,1.0,tap
46.2264638,6.1237493,1452794527149,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264638,6.1237492,1452794528113,0.0,3.9,3.9,\N,looking,1.0,tap
46.2264638,6.1237492,1452794528647,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264638,6.1237492,1452794530052,0.0,3.9,3.9,\N,looking,1.0,tap
46.2264638,6.1237492,1452794530589,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264638,6.1237492,1452794530918,0.0,3.9,3.9,\N,looking,1.0,tap
46.2264638,6.1237491,1452794531456,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264638,6.1237491,1452794532295,0.0,3.9,3.9,\N,looking,1.0,tap
46.2264638,6.1237491,1452794532295,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264638,6.1237491,1452794533506,0.0,3.9,3.9,\N,looking,1.0,tap
46.2264638,6.1237491,1452794534031,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264638,6.1237491,1452794536444,0.0,3.0,3.0,\N,looking,1.0,tap
46.2264638,6.1237491,1452794537026,0.0,3.0,3.0,\N,looking,1.0,tap
46.2264637,6.1237491,1452794537552,0.0,3.9,3.9,\N,looking,1.0,impression
46.2264637,6.1237491,1452794541768,0.0,9.267,9.267,\N,looking,1.0,tap
46.2264637,6.1237491,1452794542303,0.0,9.267,9.267,\N,looking,1.0,impression
46.2264637,6.1237491,1452794542456,0.0,9.267,9.267,\N,looking,1.0,tap
46.2264637,6.1237491,1452794542993,0.0,9.267,9.267,\N,looking,1.0,impression
46.2264637,6.1237491,1452794543649,0.0,9.267,9.267,\N,looking,1.0,tap
46.2264637,6.1237491,1452794544083,0.0,9.267,9.267,\N,looking,1.0,impression
46.2264637,6.1237491,1452794544101,0.0,9.267,9.267,\N,looking,1.0,tap
46.2264637,6.1237491,1452794544170,0.0,9.267,9.267,\N,looking,1.0,impression
46.2264637,6.1237491,1452794545181,0.0,3.0,3.0,\N,looking,1.0,tap
46.2264637,6.1237491,1452794545818,0.0,3.0,3.0,\N,looking,1.0,tap
46.2264637,6.1237491,1452794546359,0.0,3.0,3.0,\N,looking,1.0,impression
46.2264637,6.1237491,1452794546430,0.0,3.0,3.0,\N,looking,1.0,tap
46.2264637,6.1237491,1452794547057,0.0,3.0,3.0,\N,looking,1.0,tap
46.2264637,6.1237489,1452794547614,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264637,6.1237489,1452794548147,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264637,6.1237489,1452794548242,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264637,6.1237489,1452794548884,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264637,6.1237489,1452794549837,0.0,4.0,4.0,\N,looking,1.0,tap
46.2264637,6.1237489,1452794550898,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264637,6.1237489,1452794550962,0.0,4.0,4.0,\N,looking,1.0,impression
46.2264635,6.1237486,1452794551693,0.0,5.0,5.0,\N,looking,1.0,impression
46.2264635,6.1237486,1452794551693,0.0,5.0,5.0,\N,looking,1.0,tap
46.2264635,6.1237486,1452794552298,0.0,5.0,5.0,\N,looking,1.0,tap
46.2264635,6.1237486,1452794552963,0.0,5.0,5.0,\N,looking,1.0,tap
46.2264635,6.1237486,1452794553488,0.0,5.0,5.0,\N,looking,1.0,impression
46.2264635,6.1237486,1452794554081,0.0,5.0,5.0,\N,looking,1.0,impression
46.2264635,6.1237486,1452794554117,0.0,5.0,5.0,\N,looking,1.0,tap
46.2264635,6.1237483,1452794555450,0.0,5.0,5.0,\N,looking,1.0,lifecycle
46.2264635,6.1237483,1452794563181,0.0,5.0,5.0,\N,looking,1.0,lifecycle
46.2264635,6.1237483,1452794563247,0.0,5.0,5.0,\N,looking,1.0,impression
46.2264634,6.1237479,1452794563530,0.0,5.0,5.0,\N,looking,1.0,impression
46.2264634,6.1237479,1452794565516,0.0,5.0,5.0,\N,looking,1.0,tap
46.2264634,6.1237479,1452794565516,0.0,5.0,5.0,\N,looking,1.0,impression
46.2264634,6.1237479,1452794566562,0.0,5.0,5.0,\N,looking,1.0,tap
46.2264631,6.1237476,1452794567762,0.0,6.0,6.0,\N,looking,1.0,impression
46.2264631,6.1237475,1452794569920,0.0,6.0,6.0,\N,looking,1.0,tap
46.2264631,6.1237475,1452794570456,0.0,6.0,6.0,\N,looking,1.0,impression
46.2264629,6.1237474,1452794572792,0.0,5.0,5.0,\N,looking,1.0,lifecycle
46.2264629,6.1237474,1452796373566,0.0,5.0,5.0,\N,looking,1.0,lifecycle
46.2264629,6.1237474,1452796373722,0.0,5.0,5.0,\N,looking,1.0,impression
46.2064452,6.1387717,1452796374214,0.0,4.0,4.0,\N,looking,1.0,impression
46.2064452,6.1387717,1452796375494,0.0,4.0,4.0,\N,looking,1.0,tap
46.2064452,6.1387717,1452796376053,0.0,4.0,4.0,\N,looking,1.0,impression
46.2064606,6.1387713999999995,1452796379122,0.35355338000000003,4.0,4.0,\N,looking,1.0,tap
46.2064606,6.1387713999999995,1452796379754,0.35355338000000003,4.0,4.0,\N,looking,1.0,tap
46.2064606,6.1387713999999995,1452796380294,0.35355338000000003,4.0,4.0,\N,looking,1.0,impression
46.206468,6.1388023,1452796383252,1.7494285,4.0,4.0,\N,looking,1.0,tap
46.206468,6.1388023,1452796383790,1.7494285,4.0,4.0,\N,looking,1.0,impression
46.2022203,6.1636868,1452798508947,9.396153,4.0,4.0,\N,looking,1.0,impression
46.2022203,6.1636868,1452798511677,9.396153,4.0,4.0,\N,looking,1.0,impression
46.2022203,6.1636868,1452798511940,9.396153,4.0,4.0,\N,looking,1.0,impression
46.2021046,6.1633432,1452798512218,9.597927,4.0,4.0,\N,looking,1.0,impression
46.2021046,6.1633432,1452798512221,9.597927,4.0,4.0,\N,looking,1.0,impression
46.2021046,6.1633432,1452798512437,9.597927,4.0,4.0,\N,looking,1.0,impression
46.2019669,6.1629271,1452798516557,8.590146,4.0,4.0,\N,looking,1.0,impression
46.2019669,6.1629271,1452798516599,8.590146,4.0,4.0,\N,looking,1.0,impression
46.2018248,6.1624551,1452798521550,3.9606187,4.0,4.0,\N,looking,1.0,tap
46.2018248,6.1624551,1452798522067,3.9606187,4.0,4.0,\N,looking,1.0,impression
46.2018248,6.1624551,1452798523512,3.9606187,4.0,4.0,\N,looking,1.0,tap
46.2018248,6.1624551,1452798524043,3.9606187,4.0,4.0,\N,looking,1.0,impression
46.2018248,6.1624551,1452798524498,3.9606187,4.0,4.0,\N,looking,1.0,tap
46.2018248,6.1624551,1452798525041,3.9606187,4.0,4.0,\N,looking,1.0,tap
46.2017876,6.1623539,1452798525569,1.3509257,6.0,6.0,\N,looking,1.0,impression
46.2017876,6.1623539,1452798526999,1.3509257,6.0,6.0,\N,looking,1.0,tap
46.2017876,6.1623539,1452798527562,1.3509257,6.0,6.0,\N,looking,1.0,impression
46.2017876,6.1623539,1452798527720,1.3509257,6.0,6.0,\N,looking,1.0,tap
46.201781,6.162343,1452798528244,0.67029846,7.0,7.0,\N,looking,1.0,impression
46.201781,6.162343,1452798530342,0.67029846,7.0,7.0,\N,looking,1.0,tap
46.201781,6.162343,1452798530867,0.67029846,7.0,7.0,\N,looking,1.0,impression
46.201781,6.162343,1452798531135,0.67029846,7.0,7.0,\N,looking,1.0,tap
46.201781,6.162343,1452798531665,0.67029846,7.0,7.0,\N,looking,1.0,impression
46.2017833,6.1623327,1452798532507,0.0,7.0,7.0,\N,looking,1.0,tap
46.2017833,6.1623327,1452798533047,0.0,7.0,7.0,\N,looking,1.0,impression
46.2017833,6.1623327,1452798534726,0.0,7.0,7.0,\N,looking,1.0,tap
46.2017825,6.1623312,1452798535257,0.0,7.0,7.0,\N,looking,1.0,impression
46.2017825,6.1623312,1452798538085,0.0,7.0,7.0,\N,looking,1.0,tap
46.2017755,6.1623272,1452798538628,0.0,7.0,7.0,\N,looking,1.0,impression
46.2001019,6.1581867,1452798614065,4.9303956,3.0,3.0,\N,looking,1.0,tap
46.2000575,6.1581045,1452798614573,0.26172504,5.0,5.0,\N,looking,1.0,impression
46.2000575,6.1581045,1452798614601,0.26172504,5.0,5.0,\N,looking,1.0,tap
46.2000575,6.1581045,1452798614641,0.26172504,5.0,5.0,\N,looking,1.0,impression
46.2000575,6.1581045,1452798615304,0.26172504,5.0,5.0,\N,looking,1.0,tap
46.2000575,6.1581045,1452798615787,0.26172504,5.0,5.0,\N,looking,1.0,tap
46.2000575,6.1581045,1452798616324,0.26172504,5.0,5.0,\N,looking,1.0,impression
46.2000575,6.1581045,1452798616502,0.26172504,5.0,5.0,\N,looking,1.0,impression
46.2000575,6.1581045,1452798617523,0.26172504,5.0,5.0,\N,looking,1.0,tap
46.2000575,6.1581045,1452798618046,0.26172504,5.0,5.0,\N,looking,1.0,impression
46.2000359,6.1580898,1452798619390,2.0925822,4.0,4.0,\N,looking,1.0,impression
46.2000359,6.1580898,1452798619493,2.0925822,4.0,4.0,\N,looking,1.0,impression
46.2000359,6.1580898,1452798620536,2.0925822,4.0,4.0,\N,looking,1.0,impression
46.2000359,6.1580898,1452798620536,2.0925822,4.0,4.0,\N,looking,1.0,tap
46.1999786,6.1579626,1452798621348,3.9850218,3.9,3.9,\N,looking,1.0,tap
46.1999786,6.1579626,1452798621818,3.9850218,3.9,3.9,\N,looking,1.0,tap
46.1999786,6.1579626,1452798622346,3.9850218,3.9,3.9,\N,looking,1.0,impression
46.1985765,6.1561798,1452798653375,8.820277,3.0,3.0,\N,looking,1.0,tap
46.1985765,6.1561798,1452798653995,8.820277,3.0,3.0,\N,looking,1.0,tap
46.1985765,6.1561798,1452798654530,8.820277,3.0,3.0,\N,looking,1.0,impression
46.1985765,6.1561798,1452798654597,8.820277,3.0,3.0,\N,looking,1.0,impression
46.1983866,6.1557718,1452798657645,10.090005,3.0,3.0,\N,looking,1.0,lifecycle
46.1983866,6.1557718,1452799610118,10.090005,3.0,3.0,\N,looking,1.0,lifecycle
46.1983866,6.1557718,1452799610388,10.090005,3.0,3.0,\N,looking,1.0,impression
46.1951955,6.1407262,1452799610812,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951955,6.1407262,1452799610828,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951952,6.1407266,1452799614733,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951952,6.1407266,1452799614734,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951952,6.1407266,1452799615444,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951952,6.1407266,1452799615977,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951951,6.1407269,1452799616594,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951951,6.1407269,1452799617809,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951948,6.1407272,1452799619045,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951948,6.1407272,1452799619104,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951948,6.1407272,1452799620109,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951948,6.1407272,1452799620147,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951948,6.1407272,1452799621223,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951948,6.1407272,1452799621268,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951948,6.1407272,1452799622085,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951942,6.1407273,1452799622613,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951939,6.1407275,1452799628320,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1951935,6.1407275,1452799641903,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1951935,6.1407275,1452799642001,0.0,3.9,3.9,\N,looking,1.0,impression
46.195192,6.1407273,1452799642368,0.0,3.0,3.0,\N,looking,1.0,impression
46.195192,6.1407273,1452799643919,0.0,3.0,3.0,\N,looking,1.0,tap
46.195192,6.1407273,1452799644460,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951918,6.1407275,1452799645415,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951918,6.1407275,1452799645998,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951918,6.1407275,1452799647341,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951918,6.1407275,1452799647864,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951916,6.1407277,1452799649168,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951916,6.1407277,1452799649720,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951916,6.1407277,1452799649903,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951916,6.1407277,1452799650436,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951916,6.1407277,1452799651008,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951916,6.1407277,1452799651533,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951917,6.1407278,1452799652733,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951917,6.1407278,1452799653264,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951917,6.1407278,1452799653577,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951917,6.1407278,1452799654155,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951917,6.1407278,1452799654350,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951917,6.1407278,1452799654881,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951917,6.1407278,1452799655867,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951918,6.1407284,1452799657046,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951918,6.1407284,1452799657192,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951918,6.1407284,1452799658401,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951918,6.1407284,1452799658549,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951918,6.1407284,1452799659082,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951918,6.1407284,1452799659504,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951918,6.1407284,1452799660029,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951915,6.1407287,1452799660355,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951915,6.1407287,1452799660891,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951915,6.1407287,1452799661876,0.0,3.0,3.0,\N,looking,1.0,tap
46.1951915,6.1407287,1452799662402,0.0,3.0,3.0,\N,looking,1.0,impression
46.1951913,6.1407287,1452799663244,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951913,6.1407287,1452799663262,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951913,6.1407287,1452799664321,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951913,6.1407287,1452799664854,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951913,6.1407287,1452799665805,0.0,3.9,3.9,\N,looking,1.0,tap
46.1951913,6.1407287,1452799666340,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951913,6.1407287,1452799666966,0.0,3.9,3.9,\N,looking,1.0,impression
46.1951913,6.1407287,1452799667005,0.0,3.9,3.9,\N,looking,1.0,tap
46.195191,6.1407284,1452799667718,0.0,4.0,4.0,\N,looking,1.0,tap
46.195191,6.1407284,1452799668256,0.0,4.0,4.0,\N,looking,1.0,impression
46.195191,6.1407284,1452799668455,0.0,4.0,4.0,\N,looking,1.0,tap
46.195191,6.1407284,1452799668986,0.0,4.0,4.0,\N,looking,1.0,impression
46.195191,6.1407284,1452799669278,0.0,4.0,4.0,\N,looking,1.0,tap
46.195191,6.1407284,1452799669814,0.0,4.0,4.0,\N,looking,1.0,impression
46.195191,6.1407284,1452799670058,0.0,4.0,4.0,\N,looking,1.0,tap
46.195191,6.1407284,1452799670601,0.0,4.0,4.0,\N,looking,1.0,impression
46.1951909,6.1407283,1452799671603,0.0,5.0,5.0,\N,looking,1.0,tap
46.1951909,6.1407283,1452799672695,0.0,5.0,5.0,\N,looking,1.0,impression
46.1951907,6.1407282,1452799677702,0.0,5.0,5.0,\N,looking,1.0,tap
46.1951904,6.140728,1452799678225,0.0,6.0,6.0,\N,looking,1.0,impression
46.1951904,6.140728,1452799680327,0.0,6.0,6.0,\N,looking,1.0,tap
46.1951904,6.140728,1452799680849,0.0,6.0,6.0,\N,looking,1.0,impression
46.1951902,6.1407279,1452799682246,0.0,6.0,6.0,\N,looking,1.0,tap
46.1951902,6.1407279,1452799683959,0.0,6.0,6.0,\N,looking,1.0,impression
46.1951902,6.1407279,1452799684692,0.0,6.0,6.0,\N,looking,1.0,tap
46.1951899,6.1407277,1452799685266,0.0,7.0,7.0,\N,looking,1.0,tap
46.1951899,6.1407277,1452799685915,0.0,7.0,7.0,\N,looking,1.0,tap
46.1951899,6.1407277,1452799686442,0.0,7.0,7.0,\N,looking,1.0,tap
46.1951899,6.1407277,1452799686987,0.0,7.0,7.0,\N,looking,1.0,impression
46.1951897,6.1407276,1452799689214,0.0,7.0,7.0,\N,looking,1.0,tap
46.1951897,6.1407276,1452799689735,0.0,7.0,7.0,\N,looking,1.0,impression
46.1951897,6.1407276,1452799691803,0.0,7.0,7.0,\N,looking,1.0,tap
46.1951896,6.1407276,1452799692340,0.0,6.0,6.0,\N,looking,1.0,impression
46.1951896,6.1407276,1452799694247,0.0,6.0,6.0,\N,looking,1.0,tap
46.1951896,6.1407275,1452799696192,0.0,6.0,6.0,\N,looking,1.0,impression
46.1951896,6.1407275,1452799696631,0.0,6.0,6.0,\N,looking,1.0,tap
46.1951896,6.1407275,1452799698345,0.0,6.0,6.0,\N,looking,1.0,impression
46.1951897,6.1407275,1452799699256,0.0,5.0,5.0,\N,looking,1.0,lifecycle
46.1951897,6.1407275,1452799997361,0.0,5.0,5.0,\N,looking,1.0,lifecycle
46.1951897,6.1407275,1452799997438,0.0,5.0,5.0,\N,looking,1.0,impression
46.1963359,6.1482918,1452799997752,8.358643,4.0,4.0,\N,looking,1.0,impression
46.1977267,6.1504104,1452800042932,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977267,6.1504104,1452800043491,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977267,6.1504104,1452800044934,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977203,6.1504158,1452800045454,0.0,3.0,3.0,\N,looking,1.0,impression
46.1977203,6.1504158,1452800046040,0.0,3.0,3.0,\N,looking,1.0,tap
46.1977203,6.1504158,1452800046574,0.0,3.0,3.0,\N,looking,1.0,impression
46.1977203,6.1504158,1452800048479,0.0,3.0,3.0,\N,looking,1.0,tap
46.1977203,6.1504158,1452800048479,0.0,3.0,3.0,\N,looking,1.0,impression
46.1977204,6.1504158,1452800051088,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977204,6.1504158,1452800051633,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977204,6.1504158,1452800052043,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977204,6.1504158,1452800052568,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977204,6.1504158,1452800052970,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977204,6.1504158,1452800053512,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977204,6.1504158,1452800055274,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977204,6.1504158,1452800055275,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977204,6.1504158,1452800056344,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977204,6.1504158,1452800057592,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977204,6.1504158,1452800058377,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977204,6.1504158,1452800058930,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977203,6.1504158,1452800064585,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977203,6.1504158,1452800065127,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977203,6.1504159,1452800066086,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977203,6.1504159,1452800066618,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977203,6.1504157,1452800072515,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977203,6.1504157,1452800073048,0.0,3.9,3.9,\N,looking,1.0,impression
46.19772,6.1504159,1452800094087,0.0,3.9,3.9,\N,looking,1.0,tap
46.19772,6.1504159,1452800094620,0.0,3.9,3.9,\N,looking,1.0,impression
46.19772,6.1504159,1452800094776,0.0,3.9,3.9,\N,looking,1.0,tap
46.19772,6.1504159,1452800095309,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977198,6.1504158,1452800097280,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977198,6.1504158,1452800097820,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977198,6.1504158,1452800098057,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977198,6.1504158,1452800098590,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977198,6.1504158,1452800099227,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977198,6.1504158,1452800099786,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977198,6.1504158,1452800099935,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977198,6.1504158,1452800099971,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977198,6.1504158,1452800101015,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977197,6.1504156,1452800101558,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977197,6.1504156,1452800101661,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977197,6.1504156,1452800101703,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977197,6.1504156,1452800103282,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977197,6.1504156,1452800103814,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977191,6.1504132,1452800167992,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1977191,6.1504132,1452800170599,0.0,3.9,3.9,\N,looking,1.0,lifecycle
46.1977191,6.1504132,1452800170657,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977191,6.1504132,1452800171037,0.0,3.0,3.0,\N,looking,1.0,impression
46.1977188,6.1504128,1452800177873,0.0,3.9,3.9,\N,looking,1.0,tap
46.1977188,6.1504128,1452800178352,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977188,6.1504128,1452800178354,0.0,3.9,3.9,\N,looking,1.0,impression
46.1977188,6.1504128,1452800188699,0.0,9.0,9.0,\N,looking,1.0,tap
46.1977185,6.1504122,1452800197276,0.0,9.0,9.0,\N,looking,1.0,tap
46.1977185,6.1504122,1452800198720,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977185,6.1504122,1452800198721,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977185,6.1504122,1452800198974,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977185,6.1504122,1452800198983,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977181,6.1504117,1452800205916,0.0,9.0,9.0,\N,looking,1.0,tap
46.1977181,6.1504117,1452800206007,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977181,6.1504117,1452800206123,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977181,6.1504117,1452800206284,0.0,9.0,9.0,\N,looking,1.0,tap
46.1977181,6.1504117,1452800206285,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977181,6.1504116,1452800214237,0.0,9.0,9.0,\N,looking,1.0,tap
46.1977181,6.1504116,1452800214345,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977181,6.1504116,1452800214346,0.0,9.0,9.0,\N,looking,1.0,impression
46.1977183,6.1504115,1452800217194,0.0,9.0,9.0,\N,looking,1.0,tap
46.1977182,6.1504114,1452800221390,0.0,9.0,9.0,\N,looking,1.0,tap
46.1977182,6.1504114,1452800221446,0.0,9.0,9.0,\N,looking,1.0,impression
46.197718,6.1504113,1452800226955,0.0,9.0,9.0,\N,looking,1.0,tap
46.197718,6.1504113,1452800226961,0.0,9.0,9.0,\N,looking,1.0,impression
46.197718,6.1504113,1452800227343,0.0,9.0,9.0,\N,looking,1.0,impression
46.197718,6.1504113,1452800227343,0.0,9.0,9.0,\N,looking,1.0,tap
46.197718,6.1504113,1452800232808,0.0,9.0,9.0,\N,looking,1.0,tap
46.197718,6.1504113,1452800232964,0.0,9.0,9.0,\N,looking,1.0,impression
